agent_id, n_trial, n_agents, iters, cost
1,None,3,9,123.1488000028719,
2,None,3,10,194.6816468729433,
1,None,3,10,125.32777688233469,
0,None,3,10,267.48373237008815,
2,None,3,11,196.9512704678315,
0,None,3,11,270.5851240605349,
1,None,3,11,126.7897317315212,
1,None,3,12,127.76825254732712,
0,None,3,12,272.66097289643955,
2,None,3,12,198.4706565797197,
0,None,3,13,274.04821313787187,
1,None,3,13,128.42216998583763,
2,None,3,13,199.48619440415672,
0,None,3,14,274.97431921347237,
1,None,3,14,128.85871509760617,
2,None,3,14,200.1642638959053,
0,None,3,15,275.59216210339866,
2,None,3,15,200.61670062257588,
1,None,3,15,129.14995047461255,
0,None,3,16,276.004170264777,
1,None,3,16,129.34415989113214,
2,None,3,16,200.9184521195046,
2,None,3,17,201.11964680109222,
0,None,3,17,276.27884036832194,
1,None,3,17,129.4736316591624,
0,None,3,18,276.4619196345536,
2,None,3,18,201.253769906969,
1,None,3,18,129.55993010627893,
0,None,3,1,32.12850007708533,
2,None,3,1,23.02846780623493,
1,None,3,1,14.62661485789407,
2,None,3,2,62.858994202682545,
1,None,3,2,40.348448381901335,
0,None,3,2,86.25879830946525,
0,None,3,3,137.25691279378754,
2,None,3,3,100.39168522878158,
1,None,3,3,64.58048050882432,
0,None,3,4,177.83221805211554,
2,None,3,4,130.25900157874423,
1,None,3,4,83.86075044706851,
0,None,3,5,207.7813336902833,
2,None,3,5,152.30854714661533,
1,None,3,5,98.0922480904418,
2,None,3,6,167.95071486874602,
0,None,3,6,229.02355371008505,
1,None,3,6,108.18653872758946,
2,None,3,7,178.79356251576482,
1,None,3,7,115.1824796704834,
0,None,3,7,243.7455443849666,
1,None,3,8,119.96301203241657,
2,None,3,8,186.20412622037813,
0,None,3,8,253.80552649139887,
2,None,3,9,191.22403240726013,
1,None,3,9,123.20075871870439,
0,None,3,9,260.61898008969195,
2,None,3,10,194.60517161697052,
0,None,3,10,265.2074040316933,
1,None,3,10,125.3811462602803,
2,None,3,11,196.87411975984833,
1,None,3,11,126.84406573983993,
0,None,3,11,268.2860292134619,
0,None,3,12,270.3466820055626,
2,None,3,12,198.39305049116396,
1,None,3,12,127.8232430235156,
1,None,3,13,128.47760561770392,
2,None,3,13,199.4082818341033,
0,None,3,13,271.7237936790924,
0,None,3,14,272.6431549041256,
1,None,3,14,128.91445176965604,
2,None,3,14,200.08614530377483,
2,None,3,15,200.53844365619804,
0,None,3,15,273.2565088036373,
1,None,3,15,129.20589029398067,
2,None,3,16,200.84010227144734,
1,None,3,16,129.40023656494233,
0,None,3,16,273.66553040264097,
1,None,3,17,129.52980040025616,
0,None,3,17,273.938213942789,
2,None,3,17,201.04123463614374,
2,None,3,18,201.17531594667602,
1,None,3,18,129.61616071358424,
0,None,3,18,274.1199719715706,
1,None,3,1,14.623658054276609,
2,None,3,1,23.005740261028592,
0,None,3,1,31.74464537113418,
2,None,3,2,62.82568926416916,
0,None,3,2,85.54647204759266,
1,None,3,2,40.35615835257654,
2,None,3,3,100.34863167636298,
0,None,3,3,136.238848971984,
1,None,3,3,64.59903539820495,
0,None,3,4,176.57264690158857,
1,None,3,4,83.88842668411597,
2,None,3,4,130.20823019812858,
2,None,3,5,152.25207344204134,
0,None,3,5,206.34441477982418,
1,None,3,5,98.12695477984946,
2,None,3,6,167.89018192716154,
0,None,3,6,227.4613453686572,
1,None,3,6,108.22640866793505,
0,None,3,7,242.09678589497344,
1,None,3,7,115.22603192672975,
2,None,3,7,178.73020253892278,
0,None,3,8,252.0977891334849,
1,None,3,8,120.00914145489578,
2,None,3,8,186.1388238349373,
2,None,3,9,191.15740689267346,
0,None,3,9,258.8713941304928,
1,None,3,9,123.2486693533394,
0,None,3,10,263.43304095237016,
1,None,3,10,125.43027743190409,
2,None,3,10,194.53764986003472,
0,None,3,11,266.49373564738744,
2,None,3,11,196.8059931650486,
1,None,3,11,126.89402820758589,
0,None,3,12,268.5424090158435,
1,None,3,12,127.87376921265553,
2,None,3,12,198.32451672521898,
0,None,3,13,269.9115289213554,
2,None,3,13,199.33947442290594,
1,None,3,13,128.5285128497757,
0,None,3,14,270.82556368518993,
2,None,3,14,200.01715419618859,
1,None,3,14,128.96561593825143,
0,None,3,15,271.43536968824384,
1,None,3,15,129.25722738841372,
2,None,3,15,200.46932933287187,
0,None,3,16,271.8420289843989,
2,None,3,16,200.77090534722657,
1,None,3,16,129.45168987032372,
0,None,3,17,272.1131400071879,
2,None,3,17,200.97198236125342,
1,None,3,17,129.5813317087301,
2,None,3,18,201.10602659304047,
1,None,3,18,129.66774432749185,
0,None,3,18,272.2938514101926,
1,None,3,1,14.621518380471251,
2,None,3,1,22.986808914287906,
0,None,3,1,31.442187922469092,
0,None,3,2,84.98477384357895,
2,None,3,2,62.797382338773446,
1,None,3,2,40.3635050876396,
0,None,3,3,135.4354416474166,
2,None,3,3,100.31166598592921,
1,None,3,3,64.61588243290767,
0,None,3,4,175.57792989247037,
2,None,3,4,130.1644113554684,
1,None,3,4,83.9131770159519,
0,None,3,5,205.20894642986386,
2,None,3,5,152.2031962475853,
1,None,3,5,98.15774509893332,
0,None,3,6,226.22626944935053,
2,None,3,6,167.83770852645898,
1,None,3,6,108.26160449964212,
2,None,3,7,178.67522802246282,
1,None,3,7,115.2643518588991,
0,None,3,7,240.7927926078525,
0,None,3,8,250.74676533224886,
2,None,3,8,186.08213323308271,
1,None,3,8,120.04963736034388,
1,None,3,9,123.29066294084048,
0,None,3,9,257.48855277916533,
2,None,3,9,191.09954893068917,
0,None,3,10,262.0287932087133,
2,None,3,10,194.47900222454064,
1,None,3,10,125.47329353479546,
1,None,3,11,126.9377384806864,
0,None,3,11,265.075137644918,
2,None,3,11,196.7468133009189,
2,None,3,12,198.26497901880748,
1,None,3,12,127.91794884871139,
0,None,3,12,267.11421349330436,
2,None,3,13,199.27969651488473,
1,None,3,13,128.57300891011107,
0,None,3,13,268.4769243559758,
0,None,3,14,269.3866835740412,
1,None,3,14,129.01032484753296,
2,None,3,14,199.95721523130888,
1,None,3,15,129.30207923262648,
0,None,3,15,269.9936391863397,
2,None,3,15,200.40928246042458,
0,None,3,16,270.3983990218596,
1,None,3,16,129.4966375727663,
2,None,3,16,200.71078621555827,
1,None,3,17,129.62634362955865,
0,None,3,17,270.6682446265786,
2,None,3,17,200.91181486035748,
2,None,3,18,201.04582672359058,
1,None,3,18,129.71279923292576,
0,None,3,18,270.84811316428187,
2,None,3,1,22.97126467266575,
0,None,3,1,31.200429215076923,
1,None,3,1,14.619943500785633,
0,None,3,2,84.53578018896116,
1,None,3,2,40.37007728274681,
2,None,3,2,62.773661445295076,
1,None,3,3,64.63051757198365,
0,None,3,3,134.79279814713,
2,None,3,3,100.28037993196882,
0,None,3,4,174.78166671493244,
1,None,3,4,83.93446062235834,
2,None,3,4,130.12713969950264,
0,None,3,5,204.29942786673615,
2,None,3,5,152.16151094334373,
1,None,3,5,98.1840741959821,
0,None,3,6,225.23645421936658,
2,None,3,6,167.7928891765292,
1,None,3,6,108.29159264344054,
1,None,3,7,115.29692225920195,
2,None,3,7,178.6282317770339,
0,None,3,7,239.74732991543993,
0,None,3,8,249.6632720069963,
1,None,3,8,120.08399889980385,
2,None,3,8,186.0336452707651,
0,None,3,9,256.3792965249709,
1,None,3,9,123.32625284109228,
2,None,3,9,191.05004750175615,
0,None,3,10,260.90218317193995,
1,None,3,10,125.50971939710422,
2,None,3,10,194.42881605254604,
0,None,3,11,263.9368813031495,
1,None,3,11,126.97473023951143,
2,None,3,11,196.6961661578237,
1,None,3,12,127.95532224541515,
2,None,3,12,198.21402228898688,
0,None,3,12,265.9681601561887,
0,None,3,13,267.3256594496172,
1,None,3,13,128.6106389803895,
2,None,3,13,199.22853219773117,
0,None,3,14,268.23193893831706,
1,None,3,14,129.04812719709426,
2,None,3,14,199.90591186881213,
0,None,3,15,268.8365728201546,
1,None,3,15,129.33999703894915,
2,None,3,15,200.35788603035965,
1,None,3,16,129.53463266303794,
2,None,3,16,200.65932752323306,
0,None,3,16,269.23978430633684,
2,None,3,17,200.86031452897817,
1,None,3,17,129.66439040306798,
0,None,3,17,269.5085976629318,
0,None,3,18,269.6877781793881,
1,None,3,18,129.75088054296393,
2,None,3,18,200.99429855222067,
0,None,3,1,31.005471552233956,
1,None,3,1,14.618782205790414,
2,None,3,1,22.95853089870709,
0,None,3,2,84.17341101309715,
1,None,3,2,40.37573733893562,
2,None,3,2,62.753967212625035,
0,None,3,3,134.2736196596787,
1,None,3,3,64.64286084324739,
2,None,3,3,100.25423461096081,
0,None,3,4,174.13781581355897,
2,None,3,4,130.09588802739026,
1,None,3,4,83.95227229976813,
1,None,3,5,98.20601004654671,
2,None,3,5,152.1264940483869,
0,None,3,5,203.56348294312875,
1,None,3,6,108.31650393623644,
2,None,3,6,167.7551992907453,
0,None,3,6,224.43510480940412,
1,None,3,7,115.32392414211428,
0,None,3,7,238.9005865169141,
2,None,3,7,178.58868587666618,
1,None,3,8,120.11244535538162,
0,None,3,8,248.78546503877357,
2,None,3,8,185.99282804976585,
1,None,3,9,123.35568665314742,
0,None,3,9,255.48042203664895,
2,None,3,9,191.00836693038406,
1,None,3,10,125.53982313809313,
0,None,3,10,259.9891030967112,
2,None,3,10,194.386552433248,
1,None,3,11,127.00528625190657,
2,None,3,11,196.65351021642715,
0,None,3,11,263.0142588824292,
1,None,3,12,127.98618251200661,
2,None,3,12,198.17110299389302,
0,None,3,12,265.0391439494609,
2,None,3,13,199.18543640339396,
1,None,3,13,128.64170340899804,
0,None,3,13,266.392366329343,
0,None,3,14,267.2957881604294,
2,None,3,14,199.86269791156846,
1,None,3,14,129.0793283695345,
1,None,3,15,129.37128967251334,
0,None,3,15,267.89851414734323,
2,None,3,15,200.31459302267453,
1,None,3,16,129.56598640515148,
0,None,3,16,268.3004525185639,
2,None,3,16,200.61598165750328,
1,None,3,17,129.69578493990232,
2,None,3,17,200.81693333136093,
0,None,3,17,268.5684166568853,
2,None,3,18,200.9508937435812,
0,None,3,18,268.74703086067996,
1,None,3,18,129.7823022952062,
None,3,3.600000000000002,True,549.0889382338153,10,0.1,0.3,False,0.12977908280562486,0.012002901612822216, 100,[0.097 0.049 0.068],
